zip,state_abbrev,county_code
58484,nd,031
58486,nd,093
58486,nd,103
58487,nd,043
58488,nd,043
58490,nd,073
58490,nd,045
58492,nd,039
58492,nd,093
58492,nd,003
58494,nd,015
58495,nd,047
58495,nd,029
58495,nd,051
58496,nd,093
58496,nd,043
58497,nd,003
58497,nd,093
58501,nd,015
58502,nd,015
58503,nd,015
58504,nd,029
58504,nd,015
58505,nd,015
58506,nd,015
58507,nd,015
58520,nd,037
58520,nd,059
58521,nd,015
58523,nd,065
58523,nd,057
58524,nd,029
58524,nd,015
58524,nd,043
58528,nd,085
58529,nd,037
58529,nd,085
58530,nd,065
58530,nd,057
58531,nd,055
58532,nd,043
58532,nd,015
58533,nd,037
58535,nd,059
58535,nd,037
58538,nd,085
58540,nd,055
58541,nd,057
58542,nd,029
58544,nd,029
58545,nd,057
58545,nd,065
58549,nd,047
58549,nd,029
58549,nd,043
58552,nd,029
58554,nd,059
58558,nd,015
58559,nd,055
58559,nd,083
58560,nd,015
58560,nd,029
58561,nd,043
58561,nd,047
58562,nd,041
58562,nd,001
58562,nd,037
58563,nd,059
58563,nd,065
58563,nd,037
58564,nd,037
58565,nd,055
58566,nd,059
58568,nd,085
58569,nd,037
58569,nd,059
58570,nd,085
58570,nd,059
58571,nd,065
58571,nd,057
58572,nd,015
58573,nd,029
58575,nd,055
58576,nd,055
58577,nd,055
58579,nd,015
58579,nd,055
58580,nd,057
58581,nd,051
58581,nd,029
58601,nd,025
58601,nd,089
58602,nd,089
58620,nd,087
58620,nd,007
58621,nd,053
58621,nd,033
58622,nd,025
58622,nd,007
58622,nd,089
58623,nd,087
58623,nd,011
58625,nd,057
58625,nd,025
58626,nd,025
58627,nd,007
58630,nd,089
58630,nd,025
58631,nd,059
58631,nd,057
58631,nd,037
58632,nd,033
58634,nd,053
58634,nd,007
58636,nd,025
58638,nd,089
58638,nd,057
58638,nd,059
58638,nd,025
58638,nd,037
58639,nd,001
58640,nd,025
58640,nd,053
58640,nd,007
58641,nd,089
58642,nd,007
58642,nd,025
58643,nd,011
58643,nd,087
58644,nd,025
58645,nd,033
58645,nd,007
58646,nd,041
58646,nd,001
58647,nd,087
58647,nd,041
58647,nd,089
58649,nd,001
58649,nd,087
58649,nd,011
58650,nd,041
58650,nd,001
58651,nd,087
58651,nd,011
58652,nd,089
58652,nd,025
58653,nd,011
58653,nd,087
58654,nd,033
58655,nd,089
58656,nd,025
58656,nd,089
58701,nd,101
58702,nd,101
58703,nd,101
58704,nd,101
58705,nd,101
58707,nd,101
58710,nd,049
58710,nd,083
58710,nd,069
58711,nd,009
58712,nd,049
58713,nd,049
58716,nd,055
58716,nd,101
58718,nd,075
58718,nd,101
58718,nd,061
58721,nd,013
58721,nd,101
58722,nd,101
58723,nd,055
58723,nd,083
58723,nd,049
58725,nd,075
58725,nd,101
58727,nd,013
58730,nd,023
58731,nd,049
58731,nd,101
58733,nd,101
58734,nd,075
58734,nd,101
58734,nd,061
58735,nd,101
58735,nd,055
58736,nd,049
58736,nd,083
58737,nd,013
58740,nd,075
58740,nd,009
58740,nd,049
58740,nd,101
58741,nd,049
58744,nd,049
58746,nd,061
58746,nd,013
58746,nd,101
58746,nd,075
58748,nd,049
58748,nd,009
58750,nd,009
58750,nd,075
58752,nd,013
58755,nd,023
58755,nd,013
58755,nd,105
58756,nd,055
58756,nd,061
58756,nd,101
58757,nd,025
58757,nd,053
58758,nd,083
58758,nd,103
58758,nd,049
58758,nd,069
58759,nd,101
58759,nd,055
58760,nd,009
58761,nd,009
58761,nd,075
58762,nd,009
58762,nd,049
58763,nd,053
58763,nd,061
58765,nd,023
58768,nd,049
58768,nd,101
58769,nd,061
58770,nd,055
58770,nd,061
58771,nd,101
58771,nd,061
58771,nd,055
58772,nd,013
58773,nd,061
58773,nd,013
58775,nd,055
58776,nd,061
58778,nd,055
58778,nd,049
58779,nd,101
58779,nd,055
58781,nd,101
58782,nd,075
58782,nd,009
58783,nd,009
58784,nd,061
58784,nd,013
58785,nd,101
58787,nd,101
58787,nd,075
58788,nd,069
58788,nd,049
58789,nd,049
58789,nd,009
58790,nd,049
58790,nd,101
58792,nd,049
58793,nd,009
58794,nd,105
58794,nd,061
58795,nd,023
58795,nd,105
58801,nd,105
58802,nd,105
58803,nd,105
58830,nd,105
58830,nd,023
58831,nd,053
58833,nd,023
58835,nd,053
58838,nd,053
58843,nd,105
58844,nd,023
58845,nd,023
58845,nd,105
58847,nd,053
58849,nd,105
58852,nd,105
58852,nd,061
58853,nd,105
58854,nd,053
58854,nd,025
58856,nd,023
58856,nd,105
59001,mt,009
59001,mt,095
59002,mt,111
59003,mt,087
59004,mt,087
59006,mt,111
59007,mt,009
59008,mt,009
59010,mt,103
59010,mt,003
59011,mt,097
59011,mt,095
59012,mt,087
59013,mt,009
59014,mt,009
59015,mt,037
59015,mt,065
59015,mt,111
59015,mt,095
59016,mt,003
59018,mt,067
59019,mt,095
59019,mt,009
59020,mt,067
59022,mt,003
59024,mt,003
59024,mt,111
59025,mt,003
59026,mt,009
59027,mt,067
59028,mt,095
59029,mt,009
59030,mt,067
59031,mt,003
59032,mt,027
59032,mt,069
59033,mt,097
59034,mt,003
59035,mt,003
59036,mt,107
59037,mt,111
59038,mt,103
59039,mt,087
59041,mt,111
59041,mt,009
59043,mt,087
59044,mt,111
59044,mt,095
59044,mt,009
59046,mt,095
59046,mt,037
59046,mt,065
59047,mt,067
59050,mt,003
59052,mt,067
59052,mt,097
59053,mt,059
59054,mt,065
59055,mt,097
59057,mt,095
59057,mt,111
59058,mt,033
59058,mt,069
59059,mt,065
59061,mt,095
59062,mt,075
59063,mt,111
59063,mt,095
59064,mt,003
59064,mt,111
59065,mt,067
59066,mt,003
59067,mt,095
59068,mt,009
59069,mt,095
59069,mt,097
59070,mt,097
59070,mt,009
59071,mt,009
59072,mt,037
59072,mt,065
59072,mt,027
59074,mt,095
59074,mt,037
59074,mt,107
59075,mt,003
59076,mt,103
59077,mt,033
59078,mt,037
59078,mt,107
59079,mt,111
59081,mt,067
59082,mt,067
59082,mt,097
59083,mt,087
59084,mt,069
59085,mt,107
59086,mt,067
59086,mt,031
59086,mt,059
59087,mt,069
59087,mt,027
59088,mt,111
59089,mt,003
59101,mt,003
59101,mt,111
59102,mt,111
59103,mt,111
59104,mt,111
59105,mt,111
59106,mt,111
59107,mt,111
59108,mt,111
59111,mt,111
59201,mt,019
59201,mt,085
59201,mt,105
59201,mt,055
59211,mt,091
59212,mt,085
59213,mt,083
59213,mt,085
59214,mt,055
59214,mt,079
59215,mt,055
59215,mt,021
59217,mt,083
59218,mt,083
59218,mt,085
59219,mt,091
59221,mt,083
59222,mt,019
59223,mt,055
59223,mt,105
59225,mt,105
59226,mt,085
59230,mt,105
59231,mt,105
59240,mt,105
59241,mt,105
59241,mt,071
59242,mt,085
59242,mt,091
59243,mt,083
59244,mt,105
59247,mt,091
59248,mt,105
59250,mt,105
59252,mt,091
59253,mt,019
59253,mt,105
59254,mt,091
59255,mt,085
59255,mt,083
59255,mt,055
59256,mt,091
59257,mt,091
59257,mt,019
59258,mt,085
59258,mt,091
59259,mt,021
59259,mt,083
59260,mt,019
59260,mt,105
59261,mt,071
59261,mt,105
59262,mt,083
59262,mt,021
59263,mt,019
59270,mt,083
59273,mt,105
59274,mt,055
59275,mt,091
59276,mt,019
59301,mt,017
59311,mt,011
59312,mt,087
59313,mt,025
59314,mt,075
59315,mt,021
59316,mt,011
59317,mt,075
59318,mt,033
59319,mt,011
59322,mt,033
59323,mt,087
59324,mt,011
59326,mt,079
59326,mt,021
59327,mt,087
59327,mt,103
59330,mt,079
59330,mt,021
59332,mt,011
59333,mt,087
59336,mt,025
59336,mt,079
59336,mt,017
59337,mt,033
59338,mt,017
59339,mt,079
59339,mt,021
59341,mt,079
59343,mt,075
59344,mt,025
59345,mt,075
59347,mt,087
59349,mt,017
59349,mt,079
59351,mt,017
59351,mt,075
59353,mt,109
59353,mt,021
59354,mt,025
59401,mt,013
59402,mt,013
59403,mt,013
59404,mt,015
59404,mt,013
59405,mt,013
59406,mt,013
59410,mt,049
59411,mt,035
59412,mt,013
59412,mt,015
59414,mt,013
59416,mt,015
59416,mt,073
59417,mt,035
59418,mt,027
59418,mt,045
59419,mt,099
59420,mt,015
59421,mt,049
59421,mt,013
59422,mt,099
59424,mt,027
59424,mt,045
59425,mt,073
59425,mt,099
59427,mt,101
59427,mt,035
59430,mt,027
59430,mt,045
59432,mt,073
59433,mt,015
59433,mt,099
59434,mt,035
59435,mt,101
59436,mt,013
59436,mt,099
59440,mt,015
59440,mt,013
59441,mt,027
59442,mt,015
59443,mt,013
59443,mt,099
59444,mt,101
59444,mt,051
59446,mt,015
59447,mt,015
59447,mt,045
59448,mt,073
59450,mt,015
59451,mt,027
59452,mt,045
59453,mt,107
59453,mt,027
59454,mt,101
59456,mt,073
59456,mt,051
59456,mt,101
59457,mt,027
59460,mt,015
59461,mt,101
59461,mt,051
59462,mt,045
59462,mt,027
59463,mt,013
59464,mt,027
59464,mt,045
59465,mt,013
59466,mt,101
59467,mt,099
59468,mt,099
59468,mt,013
59469,mt,045
59471,mt,027
59472,mt,013
59474,mt,101
59477,mt,013
59479,mt,045
59480,mt,013
59482,mt,101
59483,mt,013
59484,mt,101
59485,mt,013
59486,mt,073
59486,mt,035
59487,mt,099
59487,mt,013
59489,mt,027
59501,mt,005
59501,mt,041
59520,mt,005
59520,mt,015
59520,mt,041
59521,mt,041
59521,mt,015
59522,mt,051
59523,mt,041
59523,mt,005
59524,mt,071
59524,mt,005
59525,mt,041
59526,mt,005
59527,mt,005
59528,mt,041
59529,mt,005
59530,mt,041
59531,mt,041
59531,mt,051
59532,mt,041
59535,mt,005
59537,mt,071
59538,mt,071
59540,mt,015
59540,mt,041
59542,mt,005
59544,mt,071
59545,mt,101
59545,mt,051
59546,mt,071
59547,mt,005
59601,mt,043
59601,mt,049
59602,mt,049
59604,mt,049
59620,mt,049
59623,mt,049
59624,mt,049
59625,mt,049
59626,mt,049
59631,mt,043
59632,mt,043
59633,mt,049
59634,mt,049
59634,mt,043
59635,mt,043
59635,mt,049
59635,mt,007
59636,mt,049
59638,mt,043
59639,mt,049
59640,mt,049
59641,mt,007
59642,mt,059
59643,mt,007
59644,mt,007
59645,mt,007
59645,mt,059
59647,mt,007
59648,mt,049
59701,mt,093
59701,mt,023
59701,mt,043
59702,mt,093
59703,mt,093
59710,mt,057
59711,mt,039
59711,mt,023
59711,mt,093
59711,mt,077
59713,mt,077
59714,mt,031
59715,mt,067
59715,mt,031
59716,mt,057
59716,mt,031
59717,mt,031
59718,mt,057
59718,mt,031
59719,mt,031
59720,mt,057
59721,mt,043
59721,mt,057
59722,mt,023
59722,mt,077
59724,mt,001
59725,mt,057
59725,mt,001
59727,mt,001
59727,mt,093
59728,mt,077
59729,mt,057
59730,mt,031
59731,mt,077
59732,mt,001
59733,mt,077
59735,mt,057
59736,mt,001
59739,mt,001
59740,mt,057
59741,mt,031
59741,mt,057
59743,mt,093
59745,mt,057
59746,mt,001
59747,mt,057
59748,mt,093
59749,mt,057
59750,mt,093
59751,mt,057
59752,mt,007
59752,mt,043
59752,mt,031
59754,mt,057
59755,mt,057
59756,mt,023
59758,mt,031
59759,mt,057
59759,mt,093
59759,mt,043
59760,mt,031
59761,mt,001
59762,mt,093
59762,mt,023
59762,mt,001
59771,mt,031
59772,mt,031
59801,mt,063
59802,mt,063
59803,mt,063
59804,mt,063
59806,mt,063
59807,mt,063
59808,mt,063
59812,mt,063
59820,mt,061
59820,mt,063
59821,mt,089
59821,mt,047
59821,mt,063
59823,mt,063
59824,mt,047
59825,mt,039
59825,mt,063
59826,mt,047
59826,mt,063
59827,mt,081
59828,mt,081
59829,mt,081
59830,mt,061
59831,mt,089
59832,mt,039
59832,mt,077
59833,mt,081
59833,mt,063
59834,mt,063
59835,mt,081
59837,mt,039
59840,mt,081
59841,mt,081
59842,mt,061
59843,mt,077
59844,mt,089
59845,mt,047
59845,mt,089
59845,mt,029
59846,mt,063
59847,mt,063
59848,mt,089
59851,mt,063
59853,mt,089
59854,mt,077
59855,mt,047
59856,mt,089
59858,mt,039
59859,mt,061
59859,mt,089
59860,mt,047
59863,mt,047
59864,mt,047
59865,mt,047
59866,mt,089
59866,mt,061
59867,mt,061
59868,mt,063
59870,mt,081
59871,mt,081
59872,mt,061
59873,mt,089
59874,mt,089
59875,mt,081
59901,mt,029
59903,mt,029
59904,mt,029
59910,mt,047
59911,mt,047
59911,mt,029
59912,mt,029
59913,mt,029
59914,mt,047
59915,mt,047
59916,mt,029
59917,mt,053
59918,mt,053
59919,mt,029
59920,mt,029
59921,mt,029
59922,mt,047
59922,mt,029
59923,mt,053
59925,mt,029
59925,mt,053
59926,mt,029
59927,mt,029
59928,mt,029
59929,mt,047
59930,mt,053
59931,mt,047
59932,mt,029
59933,mt,053
59934,mt,053
59935,mt,053
59936,mt,029
59937,mt,029
60002,il,097
60004,il,031
60005,il,031
60006,il,031
60007,il,043
60007,il,031
60008,il,031
60009,il,031
60010,il,031
60010,il,097
60010,il,111
60010,il,089
60011,il,031
60011,il,097
60012,il,111
60013,il,111
60013,il,097
60014,il,111
60015,il,031
60015,il,097
60016,il,031
60017,il,031
60018,il,043
60018,il,031
60020,il,097
60020,il,111
60021,il,111
60021,il,097
60022,il,031
60025,il,031
60026,il,031
60029,il,031
60030,il,097
60031,il,097
60033,il,111
60033,il,007
60034,il,111
60035,il,097
60037,il,097
60038,il,031
60039,il,111
60040,il,097
60041,il,097
60042,il,097
60042,il,111
60043,il,031
60044,il,097
60045,il,097
60046,il,097
60047,il,097
60048,il,097
60050,il,111
60050,il,097
60051,il,111
60051,il,097
60053,il,031
60055,il,031
60056,il,031
60060,il,097
60061,il,097
60062,il,031
60064,il,097
60065,il,031
60067,il,031
60068,il,031
60069,il,097
60070,il,031
60071,il,111
60072,il,111
60073,il,097
60074,il,031
60074,il,097
60075,il,097
60076,il,031
60077,il,031
60078,il,031
60079,il,097
60081,il,111
60081,il,097
60082,il,031
60083,il,097
60084,il,097
60085,il,097
60086,il,097
60087,il,097
60088,il,097
60089,il,097
60089,il,031
60090,il,097
60090,il,031
60091,il,031
60093,il,031
60095,il,031
60096,il,097
60097,il,111
60098,il,111
60099,il,097
60101,il,043
60102,il,111
60102,il,031
60102,il,089
60103,il,043
60103,il,031
60103,il,089
60104,il,031
60106,il,043
60107,il,043
60107,il,031
60108,il,043
60109,il,089
60110,il,089
60111,il,037
60112,il,037
60113,il,141
60115,il,037
60117,il,043
60118,il,089
60119,il,089
60119,il,037
60120,il,031
60120,il,043
60120,il,089
60121,il,089
60122,il,043
60123,il,089
60124,il,089
60126,il,031
60126,il,043
60129,il,037
60129,il,141
60130,il,031
60131,il,031
60133,il,031
60133,il,043
60134,il,089
60135,il,007
60135,il,037
60135,il,111
60135,il,089
60136,il,089
60137,il,043
60138,il,043
60139,il,043
60140,il,111
60140,il,037
60140,il,089
60141,il,031
60142,il,111
60142,il,089
60143,il,043
60143,il,031
60144,il,089
60145,il,007
60145,il,037
60146,il,037
60146,il,201
60146,il,007
60146,il,141
60147,il,089
60148,il,043
60150,il,037
60151,il,037
60151,il,089
60152,il,007
60152,il,111
60152,il,037
60153,il,031
60154,il,031
60155,il,031
60156,il,111
60157,il,043
60159,il,031
60160,il,031
60161,il,031
60162,il,031
60163,il,031
60164,il,031
60165,il,031
60168,il,031
60169,il,031
60171,il,031
60172,il,043
60172,il,031
60173,il,031
60174,il,089
60174,il,043
60175,il,089
60176,il,031
60177,il,089
60178,il,089
60178,il,037
60179,il,031
60180,il,111
60181,il,043
60183,il,089
60184,il,089
60184,il,043
60185,il,043
60185,il,089
60186,il,043
60187,il,043
60188,il,043
60189,il,043
60190,il,043
60191,il,043
60192,il,089
60192,il,031
60193,il,031
60194,il,031
60195,il,031
60196,il,031
60199,il,043
60201,il,031
60202,il,031
60203,il,031
60204,il,031
60208,il,031
60301,il,031
60302,il,031
60303,il,031
60304,il,031
60305,il,031
60401,il,197
60401,il,091
60402,il,031
60403,il,197
60404,il,197
60406,il,031
60407,il,197
60407,il,063
60408,il,197
60408,il,063
60409,il,031
60410,il,197
60410,il,063
60411,il,031
60411,il,197
60412,il,031
60415,il,031
60416,il,063
60416,il,197
60417,il,197
60417,il,031
60418,il,031
60419,il,031
60420,il,063
60420,il,105
60421,il,197
60422,il,031
60423,il,031
60423,il,197
60424,il,063
60424,il,091
60425,il,031
60426,il,031
60428,il,031
60429,il,031
60430,il,031
60431,il,093
60431,il,197
60432,il,197
60433,il,197
60434,il,197
60435,il,093
60435,il,197
60436,il,197
60437,il,099
60437,il,063
60438,il,031
60439,il,043
60439,il,031
60439,il,197
60440,il,043
60440,il,197
60441,il,197
60442,il,197
60443,il,031
60444,il,063
60445,il,031
60446,il,197
60447,il,197
60447,il,093
60447,il,063
60448,il,197
60448,il,031
60449,il,031
60449,il,197
60450,il,063
60450,il,093
60451,il,197
60452,il,031
60453,il,031
60454,il,031
60455,il,031
60456,il,031
60457,il,031
60458,il,031
60459,il,031
60460,il,105
60461,il,031
60462,il,031
60463,il,031
60464,il,031
60465,il,031
60466,il,197
60466,il,031
60467,il,031
60467,il,197
60468,il,091
60468,il,197
60469,il,031
60470,il,105
60470,il,099
60470,il,063
60471,il,031
60471,il,197
60472,il,031
60473,il,031
60474,il,063
60475,il,031
60475,il,197
60476,il,031
60477,il,197
60477,il,031
60478,il,031
60479,il,063
60480,il,031
60481,il,063
60481,il,091
60481,il,197
60482,il,031
60484,il,197
60484,il,031
60487,il,197
60487,il,031
60490,il,197
60491,il,031
60491,il,197
60499,il,031
60501,il,031
60502,il,089
60502,il,043
60503,il,197
60503,il,093
60503,il,089
60504,il,089
60504,il,093
60504,il,043
60505,il,089
60506,il,089
60506,il,093
60507,il,089
60510,il,089
60511,il,089
60511,il,037
60511,il,093
60512,il,093
60513,il,031
60514,il,043
60515,il,043
60516,il,043
60517,il,043
60517,il,197
60518,il,103
60518,il,037
60518,il,099
60519,il,043
60520,il,037
60520,il,089
60521,il,031
60521,il,043
60522,il,043
60523,il,031
60523,il,043
60525,il,031
60526,il,031
60527,il,043
60527,il,031
60530,il,037
60530,il,103
60531,il,099
60531,il,037
60532,il,043
60534,il,031
60536,il,093
60537,il,099
60537,il,093
60538,il,089
60538,il,093
60539,il,089
60540,il,043
60541,il,093
60541,il,063
60541,il,099
60542,il,089
60543,il,089
60543,il,197
60543,il,093
60544,il,197
60544,il,093
60545,il,089
60545,il,093
60546,il,031
60548,il,099
60548,il,037
60548,il,093
60549,il,099
60550,il,037
60551,il,099
60551,il,093
60552,il,099
60552,il,037
60553,il,141
60553,il,037
60553,il,103
60554,il,093
60554,il,089
60555,il,043
60556,il,037
60557,il,099
60558,il,031
60559,il,043
60560,il,093
60561,il,043
60563,il,043
60564,il,043
60564,il,197
60565,il,197
60565,il,043
60566,il,043
60567,il,197
60567,il,043
60569,il,043
60585,il,197
60585,il,093
60586,il,093
60586,il,197
60598,il,043
60599,il,043
60601,il,031
60602,il,031
60603,il,031
60604,il,031
60605,il,031
60606,il,031
60607,il,031
60608,il,031
60609,il,031
60610,il,031
60611,il,031
60612,il,031
60613,il,031
60614,il,031
60615,il,031
60616,il,031
60617,il,031
60618,il,031
60619,il,031
60620,il,031
60621,il,031
60622,il,031
60623,il,031
60624,il,031
60625,il,031
60626,il,031
60628,il,031
60629,il,031
60630,il,031
60631,il,031
60632,il,031
60633,il,031
60634,il,031
60636,il,031
60637,il,031
60638,il,031
60639,il,031
60640,il,031
60641,il,031
60642,il,031
60643,il,031
60644,il,031
60645,il,031
60646,il,031
60647,il,031
60649,il,031
60651,il,031
60652,il,031
60653,il,031
60654,il,031
60655,il,031
60656,il,031
60657,il,031
60659,il,031
60660,il,031
60661,il,031
60666,il,031
60668,il,031
60669,il,031
60670,il,031
60673,il,031
60674,il,031
60675,il,031
60677,il,031
60678,il,031
60681,il,031
60682,il,031
60684,il,031
60685,il,031
60686,il,031
60687,il,031
60688,il,031
60689,il,031
60690,il,031
60693,il,031
60694,il,031
60695,il,031
60697,il,031
60699,il,031
60701,il,031
60706,il,031
60707,il,031
60712,il,031
60714,il,031
60803,il,031
60804,il,031
60805,il,031
60827,il,031
60901,il,091
60910,il,091
60911,il,053
60911,il,075
60912,il,075
60913,il,091
60914,il,091
60915,il,091
60917,il,053
60917,il,105
60917,il,091
60918,il,075
60918,il,053
60919,il,053
60919,il,091
60919,il,105
60920,il,105
60921,il,105
60921,il,053
60922,il,091
60922,il,075
60924,il,075
60926,il,075
60927,il,053
60927,il,075
60928,il,075
60929,il,105
60929,il,053
60930,il,075
60931,il,075
60932,il,183
60933,il,053
60934,il,105
60935,il,091
60935,il,197
60936,il,019
60936,il,053
60936,il,113
60938,il,075
60939,il,075
60940,il,091
60940,il,197
60941,il,091
60941,il,053
60941,il,075
60942,il,075
60942,il,183
60944,il,091
60945,il,075
60946,il,105
60946,il,053
60948,il,075
60948,il,053
60949,il,019
60949,il,053
60950,il,091
60950,il,197
60951,il,075
60952,il,053
60952,il,105
60953,il,075
60954,il,091
60955,il,053
60955,il,075
60956,il,075
60957,il,019
60957,il,053
60958,il,091
60959,il,053
60959,il,105
60960,il,075
60960,il,019
60960,il,183
60960,il,053
60961,il,091
60961,il,063
60961,il,105
60962,il,105
60962,il,053
60963,il,183
60964,il,075
60964,il,091
60966,il,075
60967,il,075
60968,il,053
60968,il,075
60969,il,091
60970,il,075
60973,il,075
60974,il,075
61001,il,085
61006,il,103
61006,il,141
61007,il,177
61007,il,141
61008,il,201
61008,il,007
61010,il,141
61011,il,007
61011,il,201
61012,il,007
61012,il,111
61013,il,177
61014,il,015
61014,il,195
61015,il,141
61016,il,007
61016,il,201
61018,il,177
61019,il,201
61019,il,177
61020,il,141
61020,il,201
61021,il,103
61021,il,141
61024,il,201
61025,il,085
61027,il,177
61028,il,085
61028,il,015
61030,il,141
61031,il,141
61031,il,103
61032,il,177
61036,il,085
61037,il,195
61038,il,007
61038,il,111
61039,il,201
61039,il,141
61039,il,177
61041,il,085
61042,il,103
61042,il,195
61043,il,141
61044,il,177
61044,il,085
61046,il,015
61047,il,177
61047,il,201
61047,il,141
61048,il,177
61048,il,085
61049,il,141
61050,il,177
61051,il,015
61051,il,195
61051,il,141
61052,il,141
61052,il,037
61052,il,201
61053,il,085
61053,il,015
61054,il,141
61057,il,103
61059,il,085
61060,il,177
61061,il,141
61062,il,085
61062,il,015
61062,il,177
61063,il,177
61063,il,201
61064,il,103
61064,il,141
61064,il,195
61064,il,015
61065,il,007
61067,il,177
61068,il,037
61068,il,141
61068,il,103
61070,il,177
61071,il,103
61071,il,195
61072,il,201
61073,il,201
61073,il,007
61074,il,085
61074,il,015
61075,il,085
61077,il,201
61078,il,141
61078,il,177
61078,il,015
61079,il,201
61080,il,007
61080,il,201
61081,il,103
61081,il,195
61084,il,201
61084,il,141
61085,il,085
61087,il,177
61087,il,085
61088,il,141
61088,il,201
61089,il,085
61089,il,177
61091,il,141
61101,il,201
61102,il,201
61102,il,141
61103,il,201
61104,il,201
61105,il,201
61107,il,007
61107,il,201
61108,il,007
61108,il,201
61109,il,141
61109,il,201
61110,il,201
61111,il,201
61111,il,007
61112,il,201
61114,il,007
61114,il,201
61115,il,201
61125,il,201
61126,il,201
61130,il,201
61131,il,201
61132,il,201
61201,il,161
61204,il,161
61230,il,195
61231,il,131
61232,il,161
61233,il,073
61234,il,011
61234,il,073
61235,il,073
61236,il,161
61237,il,161
61238,il,073
61239,il,161
61240,il,073
61240,il,161
61241,il,073
61242,il,161
61243,il,011
61243,il,103
61243,il,195
61244,il,161
61250,il,195
61250,il,073
61251,il,195
61252,il,015
61252,il,195
61254,il,195
61254,il,073
61256,il,161
61257,il,161
61258,il,073
61259,il,131
61259,il,161
61260,il,131
61260,il,161
61261,il,195
61262,il,073
61262,il,131
61263,il,131
61264,il,131
61264,il,161
61265,il,161
61266,il,161
61270,il,015
61270,il,195
61272,il,131
61272,il,161
61273,il,131
61273,il,073
61273,il,161
61274,il,073
61275,il,161
61276,il,131
61277,il,195
61277,il,073
61278,il,161
61279,il,131
61279,il,161
61281,il,161
61281,il,131
61282,il,161
61283,il,195
61283,il,011
61283,il,073
61284,il,161
61285,il,015
61299,il,161
61301,il,099
61310,il,103
61311,il,105
61311,il,099
61312,il,011
61313,il,105
61314,il,011
61315,il,011
61316,il,099
61317,il,011
61318,il,103
61319,il,105
61320,il,099
61320,il,011
61321,il,203
61321,il,123
61321,il,105
61321,il,099
61322,il,011
61323,il,011
61324,il,103
61325,il,099
61326,il,155
61327,il,155
61328,il,011
61329,il,011
61330,il,103
61330,il,011
61331,il,103
61332,il,099
61333,il,105
61333,il,099
61334,il,123
61334,il,155
61334,il,099
61335,il,155
61336,il,099
61336,il,123
61336,il,155
61337,il,011
61338,il,011
61340,il,155
61341,il,099
61342,il,011
61342,il,099
61342,il,103
61344,il,011
61344,il,073
61345,il,011
61346,il,011
61348,il,099
61349,il,103
61349,il,011
61350,il,099
61353,il,103
61353,il,037
61354,il,099
61354,il,155
61354,il,011
61356,il,011
61358,il,123
61358,il,099
61359,il,011
61360,il,099
61360,il,063
61361,il,073
61361,il,011
61362,il,011
61363,il,155
61364,il,105
61364,il,099
61367,il,103
61368,il,011
61369,il,123
61370,il,099
61371,il,099
61372,il,099
61373,il,099
61374,il,011
61375,il,123
61376,il,011
61376,il,103
